123023	迪森转债	99.540	-0.63%	迪森股份	4.93	-2.38%	1.19	7.04	70.03	42.14%	会员	AA	购买	4.93	9.15	33.5%	会员	25-03-20	4.696	6.000	252.64	0.42%	3.17%	购买	141.68	
128035	大族转债	111.601	-1.72%	大族激光 R	40.58	-0.73%	4.85	52.30	77.59	43.83%	会员	AA+	购买	36.61	67.99	5.3%	会员	24-02-06	3.578	22.997	1900.54	0.73%	-0.92%	购买	155.43	
113012	骆驼转债	108.710	-0.36%	骆驼股份 R	10.03	-2.43%	1.31	13.29*	75.47	44.04%	会员	AA	购买	9.30	17.28	4.5%	会员	23-03-24	2.704	5.096	462.82	0.84%	-0.32%	购买	152.75	
113508	新凤转债	104.120	-1.03%	新凤鸣	11.37	-0.87%	1.36	15.78	72.05	44.51%	会员	AA	购买	11.05	20.51	13.5%	会员	24-04-25	3.795	21.521	1876.46	0.83%	2.05%	购买	148.63	
128041	盛路转债	168.000	-4.98%	盛路通信 R	7.82	-3.22%	2.49	6.85	114.16	47.16%	会员	AA	购买	4.79	8.90	0.8%	会员	24-07-16	4.019	0.533	5425.10	58.67%	-9.18%	购买	215.16	
123015	蓝盾转债	115.880	-2.95%	蓝盾股份 R	4.54	-3.81%	1.49	5.79*	78.41	47.79%	会员	AA-	购买	4.05	7.53	1.8%	会员	24-08-13	4.096	1.004	6020.00	50.71%	-0.65%	购买	163.67	
113024	核建转债	102.430	-1.20%	中国核建 R	6.80	-3.27%	1.15	9.82	69.25	47.91%	会员	AAA	购买	6.87	12.77	16.6%	会员	25-04-07	4.745	29.957	340.11	0.11%	1.48%	购买	150.34	
113535	大业转债	100.700	-0.73%	大业股份	8.43	-3.21%	1.44	12.40	67.98	48.13%	会员	AA	购买	8.68	16.12	20.5%	会员	24-05-08	3.830	5.000	367.04	0.72%	3.12%	购买	148.83	
128072	翔鹭转债	104.795	-0.90%	翔鹭钨业	10.81	-2.61%	3.05	15.31	70.61	48.41%	会员	AA-	购买	10.72	19.90	10.2%	会员	25-08-19	5.112	3.019	268.98	0.84%	1.96%	购买	153.20	
113014	林洋转债	104.990	-0.78%	林洋能源 R	6.06	-3.19%	1.02	8.59	70.55	48.82%	会员	AA	购买	6.01	11.17	28.3%	会员	23-10-27	3.299	30.000	1700.34	0.54%	1.54%	购买	153.81	
128012	辉丰转债	99.999	停牌	*ST辉丰	2.94	1.73%	1.64	4.38*	67.12	48.99%	会员	A	购买	3.07	5.69	19.0%	会员	22-04-21	1.781	8.443	0.00	0.00%	2.41%	购买	148.99	
113569	科达转债	105.150	-0.60%	苏州科达 R	10.35	-2.08%	2.91	14.84	69.74	50.77%	会员	AA-	购买	10.39	19.29	10.0%	会员	26-03-09	5.666	5.160	368.15	0.67%	2.52%	购买	155.92	
128100	搜特转债	96.900	-0.61%	搜于特 R	3.34	-3.19%	1.88	5.36	62.31	55.51%	会员	AA	购买	3.75	6.97	7.7%	会员	26-03-11	5.671	8.000	7270.90	9.35%	3.50%	购买	152.41	
113009	广汽转债	106.830	-1.46%	广汽集团 R	9.64	-1.13%	1.23	14.26	67.60	58.03%	会员	AAA	购买	9.98	18.54	2.6%	会员	22-01-22	1.537	25.494	1919.91	0.70%	0.41%	购买	164.86	
127008	特发转债	316.000	0.00%	特发信息 R	11.07	2.22%	3.17	5.54	199.82	58.14%	会员	AA	购买	3.88	7.20	0.7%	会员	23-11-16	3.353	0.595	58207.01	297.85%	-27.03%	购买	374.14	
127004	模塑转债	188.799	-3.18%	模塑科技 R	8.98	-4.77%	3.12	7.59	118.31	59.58%	会员	AA	购买	5.31	9.87	1.6%	会员	23-06-02	2.896	1.315	26364.03	104.78%	-16.36%	购买	248.38	
113016	小康转债	98.720	-0.88%	小康股份 R	9.13	-2.98%	2.28	15.74*	58.01	70.18%	会员	AA	购买	11.02	20.46	7.7%	会员	23-11-06	3.326	8.812	394.81	0.45%	3.47%	购买	168.90	
128023	亚太转债	97.388	-0.82%	亚太股份	5.90	2.79%	1.66	10.34	57.06	70.68%	会员	AA	购买	7.24	13.44	23.0%	会员	23-12-04	3.403	9.994	1179.07	1.20%	4.37%	购买	168.07	
128032	双环转债	98.714	-0.70%	双环传动	5.36	-3.42%	1.04	9.89	54.20	82.13%	会员	AA	购买	6.92	12.86	27.2%	会员	23-12-25	3.460	9.995	689.15	0.70%	3.33%	购买	180.84	
113502	嘉澳转债	103.350	-1.10%	嘉澳环保	25.00	-1.46%	2.34	44.79	55.82	85.15%	会员	AA-	购买	31.35	58.23	10.1%	会员	23-11-09	3.334	1.847	156.11	0.82%	2.58%	购买	188.50	
110045	海澜转债	99.080	0.00%	海澜之家 R	6.16	-2.07%	1.98	11.75	52.43	88.98%	会员	AA+	购买	8.22	15.28	10.8%	会员	24-07-13	4.011	29.498	1120.31	0.38%	3.07%	购买	188.06	
128037	岩土转债	98.600	-0.85%	中化岩土	3.70	-1.33%	1.61	7.99	46.31	112.91%	会员	AA	购买	5.59	10.39	9.0%	会员	24-03-15	3.682	6.032	542.31	0.91%	3.67%	购买	211.51	
128010	顺昌转债	104.989	0.00%	澳洋顺昌	4.33	-2.26%	2.02	9.25	46.81	124.29%	会员	AA	购买	6.47	12.03	12.0%	会员	22-01-22	1.537	5.095	958.80	1.79%	2.86%	购买	229.28	
128062	亚药转债	79.104	-1.24%	亚太药业 R	5.27	-3.48%	4.65	16.25	32.43	143.92%	会员	A-	购买	11.38	21.12	34.1%	会员	25-04-02	4.732	9.643	1496.48	1.95%	9.36%	购买	223.02	
123013	横河转债	240.000	-4.76%	横河模具	7.61	-0.78%	3.46	9.18	82.90	189.51%	会员	A+	购买	6.43	11.93	2.3%	会员	24-07-26	4.047	0.383	14152.17	146.82%	-16.77%	购买	429.51	
